game_session,installation_id,title,num_correct,num_incorrect,accuracy,accuracy_group
63311f65933c926f,6cb38ea0,Mushroom Sorter (Assessment),0,2,0.0,0
671dee9ba5189c49,6cb38ea0,Mushroom Sorter (Assessment),1,1,0.5,2
790ab0687538a717,6cb38ea0,Bird Measurer (Assessment),0,3,0.0,0
aadda114392978f4,6cb38ea0,Mushroom Sorter (Assessment),1,1,0.5,2
cbc230e1b83b1184,6cb38ea0,Bird Measurer (Assessment),0,3,0.0,0
cf5f37d8067ce7c0,6cb38ea0,Mushroom Sorter (Assessment),1,0,1.0,3
149eace79a0caf3d,6ce4da99,Mushroom Sorter (Assessment),1,0,1.0,3
3b3b6e36ff30c4d5,6ce4da99,Mushroom Sorter (Assessment),1,0,1.0,3
3e8bd2c744470df3,6ce4da99,Mushroom Sorter (Assessment),1,0,1.0,3
4ac502a91e7a2cf3,6ce4da99,Bird Measurer (Assessment),1,3,0.25,1
bac3732f1b3b19ad,6ce4da99,Bird Measurer (Assessment),1,1,0.5,2
16614a020a8747b6,6cf82ce0,Bird Measurer (Assessment),0,4,0.0,0
97cb466aaf9710de,6cf82ce0,Mushroom Sorter (Assessment),1,0,1.0,3
b1117f1f95998f27,6cf82ce0,Bird Measurer (Assessment),1,2,0.3333333333333333,1
28648068e46bf0e9,6d24ed40,Bird Measurer (Assessment),1,2,0.3333333333333333,1
38cb479f44a5f2a2,6d24ed40,Mushroom Sorter (Assessment),1,0,1.0,3
743e6d05be6c9bb1,6d495141,Mushroom Sorter (Assessment),1,0,1.0,3
1b95ccf0e40f735b,6d7bfd97,Mushroom Sorter (Assessment),1,3,0.25,1
aff6f177ad7b8b3c,6d7bfd97,Bird Measurer (Assessment),1,0,1.0,3
a1f575986880ccd5,6d8fe711,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
be9447b3a516b512,6d8fe711,Bird Measurer (Assessment),1,5,0.16666666666666666,1
f3a3dab9fac89bca,6db635f0,Mushroom Sorter (Assessment),1,6,0.14285714285714285,1
647434bf47e50275,6dd06b16,Mushroom Sorter (Assessment),1,5,0.16666666666666666,1
a635920c1c617cd6,6dd06b16,Mushroom Sorter (Assessment),1,4,0.2,1
3ac3507971635393,6dd3f806,Mushroom Sorter (Assessment),0,4,0.0,0
3fc1ea4ee382b14c,6dd3f806,Mushroom Sorter (Assessment),1,0,1.0,3
4d7444278d85c12d,6dd3f806,Bird Measurer (Assessment),0,1,0.0,0
a67654bac6424586,6dd3f806,Mushroom Sorter (Assessment),0,3,0.0,0
bbef7758fd6e0be9,6dd3f806,Bird Measurer (Assessment),0,4,0.0,0
8f23831bc3d077b7,6df25e1b,Bird Measurer (Assessment),1,0,1.0,3
5f9d0c9a10788b94,6df65f68,Mushroom Sorter (Assessment),1,1,0.5,2
1dc9802638c055f7,6ea7da79,Bird Measurer (Assessment),0,4,0.0,0
41be76eb4d39816e,6ecb42db,Bird Measurer (Assessment),0,1,0.0,0
64294ae32c314494,6ecb42db,Bird Measurer (Assessment),1,3,0.25,1
e324c22a9b1f9a6d,6ecb42db,Bird Measurer (Assessment),1,1,0.5,2
78a737a8a96ce565,6edc7710,Mushroom Sorter (Assessment),1,0,1.0,3
b6d0fb9f4c6a2917,6eecfc63,Bird Measurer (Assessment),1,1,0.5,2
c00095b7fadb381a,6efb78ab,Mushroom Sorter (Assessment),1,0,1.0,3
e7c6c6a611cae966,6efb78ab,Bird Measurer (Assessment),0,2,0.0,0
01de619341a58d15,6efefe19,Mushroom Sorter (Assessment),0,2,0.0,0
98813cce6e00454b,6efefe19,Bird Measurer (Assessment),1,3,0.25,1
abe4a1a2d6736864,6efefe19,Bird Measurer (Assessment),1,3,0.25,1
cd2f3e36bf05ec03,6efefe19,Mushroom Sorter (Assessment),1,4,0.2,1
e2c4c6faee1c5894,6efefe19,Mushroom Sorter (Assessment),1,0,1.0,3
8f969e76c31316bd,6f1e2833,Mushroom Sorter (Assessment),1,0,1.0,3
99937be0e8c96360,6f24dba2,Mushroom Sorter (Assessment),1,9,0.1,1
0209cef7de1248c4,6f28047e,Mushroom Sorter (Assessment),1,0,1.0,3
124b9cfe54d63614,6f4215c3,Mushroom Sorter (Assessment),1,1,0.5,2
6aba009b4cb1f1dc,6f4215c3,Bird Measurer (Assessment),0,8,0.0,0
953d18c3eb4d9983,6f4215c3,Bird Measurer (Assessment),1,1,0.5,2
dbcbfecbb987e154,6f4215c3,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
fc42eb7580ebfcc9,6f4215c3,Bird Measurer (Assessment),1,5,0.16666666666666666,1
09178c0dde47d1c5,6f49cb7a,Mushroom Sorter (Assessment),1,0,1.0,3
4b8dcfc35880b847,6f49cb7a,Bird Measurer (Assessment),1,1,0.5,2
9d9e1a12bf39a748,6f7a3f08,Mushroom Sorter (Assessment),1,0,1.0,3
cdcefd7817eadf65,6f7ffb2d,Bird Measurer (Assessment),0,4,0.0,0
6bf9effa8f27e9c5,6f98a63e,Mushroom Sorter (Assessment),1,0,1.0,3
c24c1b0163e54705,6f98a63e,Bird Measurer (Assessment),1,1,0.5,2
98d85b012074e52e,6fbc5ee2,Bird Measurer (Assessment),1,0,1.0,3
ab49f4e74cebcdba,6fbc5ee2,Mushroom Sorter (Assessment),1,0,1.0,3
e7e94a432f307156,6fbc5ee2,Bird Measurer (Assessment),1,4,0.2,1
694c2547a7972fe9,6fd1f864,Mushroom Sorter (Assessment),1,1,0.5,2
3d12fc4a52e251ae,6fdb3384,Mushroom Sorter (Assessment),1,3,0.25,1
ca174b5e82f8ac8c,701a670b,Bird Measurer (Assessment),1,0,1.0,3
cf806b9ef4a8445c,701a670b,Mushroom Sorter (Assessment),1,0,1.0,3
35fa449ff89a4791,703389b3,Mushroom Sorter (Assessment),1,1,0.5,2
c04c91b55df7d2a1,703389b3,Mushroom Sorter (Assessment),1,1,0.5,2
f0776f074cabcb4b,703389b3,Mushroom Sorter (Assessment),1,0,1.0,3
49f64e5707f5a876,7072eb19,Mushroom Sorter (Assessment),1,0,1.0,3
984f39665dbc0902,7072eb19,Mushroom Sorter (Assessment),1,0,1.0,3
f2d1d5a15e3daa59,7072eb19,Bird Measurer (Assessment),1,0,1.0,3
6fe07753a5ca4ef7,70804261,Mushroom Sorter (Assessment),0,1,0.0,0
2f6265ea77495627,70b94d55,Mushroom Sorter (Assessment),1,1,0.5,2
c9e29df656869d20,70b94d55,Mushroom Sorter (Assessment),1,1,0.5,2
4e5a2302ce8ba838,70eaef54,Mushroom Sorter (Assessment),1,3,0.25,1
c6e0161e1ad235d8,70eaef54,Bird Measurer (Assessment),1,4,0.2,1
417b0b341980f352,71226edb,Bird Measurer (Assessment),1,7,0.125,1
79eeda0eb6dba171,713092c0,Bird Measurer (Assessment),1,2,0.3333333333333333,1
bad6ddce7f1d5a2c,713092c0,Mushroom Sorter (Assessment),1,3,0.25,1
619860a06cb67a18,7138535d,Bird Measurer (Assessment),0,4,0.0,0
4f0ae0366cbe2e70,7153cb9b,Mushroom Sorter (Assessment),1,0,1.0,3
8701f275b6204ce6,7153cb9b,Bird Measurer (Assessment),1,0,1.0,3
0ac72a4a31c07a2e,7165c133,Bird Measurer (Assessment),1,0,1.0,3
32b4576ebd8cf277,7165c133,Mushroom Sorter (Assessment),1,8,0.1111111111111111,1
50e702916a19f7e5,7165c133,Mushroom Sorter (Assessment),1,0,1.0,3
cc1bafd2d5a78461,7165c133,Bird Measurer (Assessment),0,13,0.0,0
f1ce6153a38d2f77,7165c133,Mushroom Sorter (Assessment),1,0,1.0,3
f7509f9ca6a7929f,7165c133,Bird Measurer (Assessment),0,7,0.0,0
61afa1ba6f633fe1,71788224,Bird Measurer (Assessment),1,1,0.5,2
f742e7a29cfac464,71788224,Mushroom Sorter (Assessment),1,0,1.0,3
11eb0b9b69dc11ed,717f1d3a,Bird Measurer (Assessment),0,1,0.0,0
3c0db4d990f49920,717f1d3a,Mushroom Sorter (Assessment),0,1,0.0,0
8301dc025bd9e6ac,717f1d3a,Mushroom Sorter (Assessment),0,1,0.0,0
f7698fd2bd4ce950,71916516,Bird Measurer (Assessment),0,3,0.0,0
9ce133be4b64399f,71bb1f06,Mushroom Sorter (Assessment),1,1,0.5,2
ad1462cdf9dbefea,71bb1f06,Bird Measurer (Assessment),0,3,0.0,0
8852825744d5b962,71c1179e,Mushroom Sorter (Assessment),1,0,1.0,3
054ac4bb58ac4306,71c71b4d,Bird Measurer (Assessment),1,2,0.3333333333333333,1
734b1e19189d5977,71c71b4d,Mushroom Sorter (Assessment),1,0,1.0,3
74e1fa78b709a32a,71c71b4d,Mushroom Sorter (Assessment),1,8,0.1111111111111111,1
2a2ab4b3b65f2f81,71c910b9,Mushroom Sorter (Assessment),1,0,1.0,3
ac68bad3c24f7cda,71c910b9,Bird Measurer (Assessment),1,0,1.0,3
b74914f0a5b7a42a,71c910b9,Mushroom Sorter (Assessment),1,0,1.0,3
c562308f56bd3c0c,71c910b9,Bird Measurer (Assessment),1,2,0.3333333333333333,1
dec3e92284c1de58,71c910b9,Bird Measurer (Assessment),1,2,0.3333333333333333,1
df6de0873aafefd7,71c910b9,Mushroom Sorter (Assessment),1,0,1.0,3
64f3e24e03bbe6e7,71e7d049,Bird Measurer (Assessment),0,16,0.0,0
696a2dbfdb066d9d,71e7d049,Mushroom Sorter (Assessment),1,0,1.0,3
2d2a23861c7f2f20,71ff0bf4,Bird Measurer (Assessment),1,2,0.3333333333333333,1
402f457d1f1eeb38,71ff0bf4,Bird Measurer (Assessment),1,0,1.0,3
43ab04d45e5e26fb,71ff0bf4,Mushroom Sorter (Assessment),1,0,1.0,3
689ce937e98a36af,71ff0bf4,Mushroom Sorter (Assessment),1,0,1.0,3
72e8c09307bc8061,71ff0bf4,Bird Measurer (Assessment),0,3,0.0,0
ffdb33db642218f2,71ff0bf4,Mushroom Sorter (Assessment),1,1,0.5,2
1bbaf5af2a7d5725,7201cac1,Bird Measurer (Assessment),0,16,0.0,0
2252cf350618a015,7201cac1,Mushroom Sorter (Assessment),1,0,1.0,3
06d7017ca5dc9896,7209c123,Bird Measurer (Assessment),1,1,0.5,2
0a49ecde6d6e5388,7209c123,Mushroom Sorter (Assessment),1,0,1.0,3
21c743749729cb6c,7209c123,Bird Measurer (Assessment),1,2,0.3333333333333333,1
88c63ecb6fb0756a,7209c123,Mushroom Sorter (Assessment),1,3,0.25,1
d9134e32423eee04,7209c123,Mushroom Sorter (Assessment),1,0,1.0,3
fe1dbcd4a35e8b14,7209c123,Bird Measurer (Assessment),1,1,0.5,2
588d3be5bcaa247e,721a3c54,Mushroom Sorter (Assessment),1,0,1.0,3
76e4d81d5ed444a8,7226f99d,Bird Measurer (Assessment),1,0,1.0,3
922a97ca77364dda,7226f99d,Mushroom Sorter (Assessment),1,0,1.0,3
cddab79d3e0a09ef,7226f99d,Mushroom Sorter (Assessment),1,0,1.0,3
e82503a9861231cf,7226f99d,Bird Measurer (Assessment),1,0,1.0,3
f885873cce3ad44d,7226f99d,Mushroom Sorter (Assessment),0,1,0.0,0
fa1b8f776564d4fb,7226f99d,Bird Measurer (Assessment),1,0,1.0,3
ac9c6c253f45daee,7257f1df,Mushroom Sorter (Assessment),0,2,0.0,0
6159daa23231c746,726c8027,Mushroom Sorter (Assessment),1,0,1.0,3
0a001944fa20070d,726f28e2,Mushroom Sorter (Assessment),1,1,0.5,2
762cd41e789ecf8a,726f28e2,Bird Measurer (Assessment),1,1,0.5,2
ac709e35ffc99011,726f28e2,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
ae65396b09ef149b,726f28e2,Bird Measurer (Assessment),1,0,1.0,3
c8ad49eeb24e7865,726f28e2,Bird Measurer (Assessment),1,0,1.0,3
f10efea09c132864,726f28e2,Mushroom Sorter (Assessment),1,0,1.0,3
623d21259516cbc8,72b629bb,Bird Measurer (Assessment),1,3,0.25,1
6d9681a519914ba7,72b629bb,Mushroom Sorter (Assessment),1,0,1.0,3
e662d5090e0a79cd,72b629bb,Mushroom Sorter (Assessment),1,0,1.0,3
08c19cd78bf2a2fc,72c37629,Bird Measurer (Assessment),1,1,0.5,2
0dfd1868ceb27505,72c37629,Mushroom Sorter (Assessment),1,0,1.0,3
f73c3a2683af9b70,72c37629,Mushroom Sorter (Assessment),0,2,0.0,0
58b2aa3bfa5abd4f,72feea62,Bird Measurer (Assessment),0,5,0.0,0
85463b8ed90aa2f8,72feea62,Bird Measurer (Assessment),0,8,0.0,0
3b97a35fcdb0f012,73466673,Mushroom Sorter (Assessment),1,0,1.0,3
5622ea43cee7f30d,73466673,Bird Measurer (Assessment),1,0,1.0,3
7c7746194393e1da,7384c6f4,Mushroom Sorter (Assessment),1,3,0.25,1
8c11abc96d883253,7384c6f4,Mushroom Sorter (Assessment),1,3,0.25,1
9d1f10bfcb16e421,7384c6f4,Bird Measurer (Assessment),1,1,0.5,2
a8fb7887b232110f,7384c6f4,Mushroom Sorter (Assessment),1,0,1.0,3
c18c23e82baa03fe,7384c6f4,Mushroom Sorter (Assessment),0,4,0.0,0
dcbc311a81df1769,7384c6f4,Mushroom Sorter (Assessment),0,3,0.0,0
0af9ec7c88b2bfed,73a5310e,Mushroom Sorter (Assessment),1,0,1.0,3
0f43d9f3ee6fb4e5,73a5310e,Bird Measurer (Assessment),1,2,0.3333333333333333,1
207602e1781a09c4,73a5310e,Bird Measurer (Assessment),1,1,0.5,2
23f3f5e5b5ae7879,73a5310e,Bird Measurer (Assessment),0,7,0.0,0
25ed79089802f3af,73a5310e,Mushroom Sorter (Assessment),1,12,0.07692307692307693,1
3cdf2685feda0d5d,73a5310e,Bird Measurer (Assessment),1,6,0.14285714285714285,1
80ce47cc681f21ba,73a5310e,Mushroom Sorter (Assessment),1,1,0.5,2
9af8b564b0c17d0a,73a5310e,Bird Measurer (Assessment),0,6,0.0,0
a4cd6f0db104c626,73a5310e,Bird Measurer (Assessment),0,6,0.0,0
ac1ec22672e52a12,73a5310e,Mushroom Sorter (Assessment),1,0,1.0,3
b73ac40212aff492,73a5310e,Mushroom Sorter (Assessment),1,0,1.0,3
c24cb332cdd987fc,73a5310e,Bird Measurer (Assessment),0,3,0.0,0
c55210fa09d08758,73a5310e,Mushroom Sorter (Assessment),1,0,1.0,3
cb89e254fde89bf9,73a5310e,Mushroom Sorter (Assessment),1,1,0.5,2
cf6f3dc46d040108,73a5310e,Bird Measurer (Assessment),0,4,0.0,0
e49412971c8e21a3,73a5310e,Mushroom Sorter (Assessment),1,0,1.0,3
e74fc131a7c4e669,73a5310e,Bird Measurer (Assessment),1,1,0.5,2
f8d3f2ee80a57dbf,73a5310e,Bird Measurer (Assessment),0,5,0.0,0
04041e1ba036876c,73aec158,Mushroom Sorter (Assessment),0,2,0.0,0
264bca9652fd0a83,73aec158,Mushroom Sorter (Assessment),1,0,1.0,3
2fc4291b0a013544,73aec158,Mushroom Sorter (Assessment),0,1,0.0,0
37a1617770dc438c,73aec158,Mushroom Sorter (Assessment),0,8,0.0,0
3b8238cbe483eb77,73aec158,Mushroom Sorter (Assessment),0,2,0.0,0
ddac4e254a72e13a,73aec158,Mushroom Sorter (Assessment),0,1,0.0,0
e62b8e5b93dac916,73aec158,Mushroom Sorter (Assessment),0,10,0.0,0
f1523553f4dbe67f,73aec158,Mushroom Sorter (Assessment),0,5,0.0,0
8bbf71cfe0b4ae63,73bcfbe9,Mushroom Sorter (Assessment),1,0,1.0,3
9ff480edf844ad68,73bcfbe9,Bird Measurer (Assessment),1,3,0.25,1
a0524c6ce6d027ed,740a92a8,Bird Measurer (Assessment),1,0,1.0,3
acb081b17e72583b,740a92a8,Mushroom Sorter (Assessment),1,0,1.0,3
3c5dfea1eaba7562,7432d976,Mushroom Sorter (Assessment),1,1,0.5,2
4afe8a304e76ef8b,7432d976,Mushroom Sorter (Assessment),1,3,0.25,1
4bb6e01a8595fe17,7432d976,Mushroom Sorter (Assessment),1,1,0.5,2
65355efd9da5d90f,7432d976,Mushroom Sorter (Assessment),1,1,0.5,2
761c0667725985d3,7432d976,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
7d9993903fa475a9,7432d976,Mushroom Sorter (Assessment),1,1,0.5,2
3370c886fe51d8b1,7436b7b6,Bird Measurer (Assessment),1,1,0.5,2
769c452d3fd64d27,74b93b04,Mushroom Sorter (Assessment),1,0,1.0,3
67ac9f5964655a48,754ec05d,Mushroom Sorter (Assessment),1,1,0.5,2
fe2a1be85cb187b8,754ec05d,Bird Measurer (Assessment),1,6,0.14285714285714285,1
c0c0b1e362ed0c6e,7564d459,Mushroom Sorter (Assessment),1,0,1.0,3
c00bb563c4015b11,758bc502,Mushroom Sorter (Assessment),1,0,1.0,3
6fefb36a2e72de3a,75e4e72b,Bird Measurer (Assessment),1,4,0.2,1
a7551d65c5201412,75e4e72b,Mushroom Sorter (Assessment),1,0,1.0,3
8b22566ca09985f8,75e63f7a,Mushroom Sorter (Assessment),1,0,1.0,3
d608b33990057dcf,75e63f7a,Mushroom Sorter (Assessment),1,0,1.0,3
eae6146ef138eeee,75e63f7a,Mushroom Sorter (Assessment),1,0,1.0,3
0d75d4dd837d796b,75eea838,Mushroom Sorter (Assessment),1,0,1.0,3
0ebf8790411f37eb,75f99b94,Bird Measurer (Assessment),1,2,0.3333333333333333,1
505124be2ce197f3,75f99b94,Mushroom Sorter (Assessment),1,0,1.0,3
8ebc3d48c5fe8901,75fed899,Bird Measurer (Assessment),1,2,0.3333333333333333,1
a77f90c46bf74349,75fed899,Mushroom Sorter (Assessment),1,0,1.0,3
6bc08c3f152e7897,75ff267e,Bird Measurer (Assessment),1,3,0.25,1
f5094c1115e3cff9,75ff267e,Mushroom Sorter (Assessment),1,0,1.0,3
4463e735648d8b08,7608c5d5,Mushroom Sorter (Assessment),1,0,1.0,3
c102a79cad8b9cf8,7608c5d5,Bird Measurer (Assessment),1,0,1.0,3
c5296e939f31e838,7608c5d5,Mushroom Sorter (Assessment),1,0,1.0,3
fd933c1493ea90a8,7608c5d5,Bird Measurer (Assessment),1,0,1.0,3
fe86a461b731f6e0,7608c5d5,Bird Measurer (Assessment),1,0,1.0,3
c2ad1d0c2eca6092,7619a60d,Mushroom Sorter (Assessment),1,0,1.0,3
89e761836e6fed2b,763ac0d2,Bird Measurer (Assessment),1,0,1.0,3
e91f129640fef977,763ac0d2,Mushroom Sorter (Assessment),1,0,1.0,3
4deb682e076f4cb3,76684810,Bird Measurer (Assessment),0,2,0.0,0
5798c04578bc2975,76684810,Bird Measurer (Assessment),1,9,0.1,1
6bb2fd7847c15f17,76684810,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
e0ab5fb7b5498d99,76684810,Mushroom Sorter (Assessment),0,5,0.0,0
fa1cca11994d141b,76684810,Mushroom Sorter (Assessment),1,0,1.0,3
2c4ef95d35b9f8f3,76b2f931,Mushroom Sorter (Assessment),1,0,1.0,3
cb1c5a5f93a99f51,76b2f931,Mushroom Sorter (Assessment),0,3,0.0,0
d34165e34c3084cf,76b2f931,Mushroom Sorter (Assessment),1,0,1.0,3
cd65c695d2256e9c,76f921f2,Mushroom Sorter (Assessment),1,0,1.0,3
d594ccd7c04b30e3,76f921f2,Bird Measurer (Assessment),1,1,0.5,2
8e350a63d6301d38,770e380c,Mushroom Sorter (Assessment),1,1,0.5,2
6148fa38157a5b89,772c4301,Bird Measurer (Assessment),0,7,0.0,0
0ad0158689e1cc6e,772c8f0d,Mushroom Sorter (Assessment),1,0,1.0,3
15e28da8d08a8cf6,772c8f0d,Mushroom Sorter (Assessment),1,0,1.0,3
171e625bca7f7f66,772c8f0d,Mushroom Sorter (Assessment),1,0,1.0,3
332d1b844b812cd6,772c8f0d,Bird Measurer (Assessment),0,3,0.0,0
45150e9c563b0767,772c8f0d,Bird Measurer (Assessment),1,0,1.0,3
56efd7a5df5a8d8b,772c8f0d,Bird Measurer (Assessment),1,0,1.0,3
76a60323a4076fc7,772c8f0d,Mushroom Sorter (Assessment),1,0,1.0,3
9924c7de8bd3016e,772c8f0d,Mushroom Sorter (Assessment),1,3,0.25,1
a9fe1c941a78cc91,772c8f0d,Mushroom Sorter (Assessment),1,0,1.0,3
bbde64314cb735ae,772c8f0d,Mushroom Sorter (Assessment),0,3,0.0,0
c07d00f87b6c2db4,772c8f0d,Bird Measurer (Assessment),0,6,0.0,0
d63ee8d9400094bc,772c8f0d,Mushroom Sorter (Assessment),0,6,0.0,0
eeabc1dddf34ad43,772c8f0d,Bird Measurer (Assessment),1,0,1.0,3
5ff666410cfd2ecd,77d93ad5,Bird Measurer (Assessment),1,3,0.25,1
6fcb4d71e47ae2a5,77d93ad5,Mushroom Sorter (Assessment),1,0,1.0,3
7f72047b2b103fd7,77f87dfb,Bird Measurer (Assessment),0,8,0.0,0
69b54368616f76cd,78092129,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
fc2831f2545d8084,78092129,Bird Measurer (Assessment),1,3,0.25,1
9801178003f0e0bf,781a1362,Mushroom Sorter (Assessment),1,0,1.0,3
b4247b57a5b1139c,781a1362,Bird Measurer (Assessment),1,0,1.0,3
02bb24b69ff4d8b9,7821410b,Mushroom Sorter (Assessment),1,0,1.0,3
26ba96ed85f27511,7821410b,Mushroom Sorter (Assessment),1,0,1.0,3
7eaee4c856a5f788,7821410b,Bird Measurer (Assessment),0,17,0.0,0
9eceb3cdebf653b3,7821410b,Bird Measurer (Assessment),1,1,0.5,2
b6ff96c706421b3f,7821410b,Mushroom Sorter (Assessment),1,0,1.0,3
c14edf2edd543964,7821410b,Bird Measurer (Assessment),1,5,0.16666666666666666,1
feb55ca0f21e64b4,7821410b,Mushroom Sorter (Assessment),1,0,1.0,3
09c9356225483890,78564920,Mushroom Sorter (Assessment),1,0,1.0,3
474e91e7f57234f4,78564920,Mushroom Sorter (Assessment),1,0,1.0,3
571d2eab61b3d423,78564920,Bird Measurer (Assessment),0,5,0.0,0
610f302f76b6d5ab,78564920,Mushroom Sorter (Assessment),1,0,1.0,3
e68eccdb42faf577,78564920,Mushroom Sorter (Assessment),1,1,0.5,2
fcd6d8a4660817a7,78564920,Mushroom Sorter (Assessment),1,0,1.0,3
11e6348b6a3917bd,788f4730,Bird Measurer (Assessment),0,4,0.0,0
29c1a3a11a01c26e,78c0f702,Bird Measurer (Assessment),0,12,0.0,0
a8ffbe63dd0c665d,78cacfd1,Mushroom Sorter (Assessment),0,4,0.0,0
fed6fd827c765d09,78cacfd1,Mushroom Sorter (Assessment),1,0,1.0,3
ffe43e55c3f6a209,78cacfd1,Mushroom Sorter (Assessment),1,1,0.5,2
4029ae1bd534ca32,78fab071,Mushroom Sorter (Assessment),1,3,0.25,1
592b43c3a3b87f6d,78fab071,Bird Measurer (Assessment),1,4,0.2,1
70437dccbea4606c,78fab071,Mushroom Sorter (Assessment),1,4,0.2,1
98e6d4f6c93dc5c2,78fab071,Bird Measurer (Assessment),0,10,0.0,0
e3681d4d2a85de66,78fab071,Mushroom Sorter (Assessment),0,3,0.0,0
aaa77d01bb7f31a5,790ac84c,Mushroom Sorter (Assessment),0,2,0.0,0
3ddc1db84b36bcfc,792f1634,Mushroom Sorter (Assessment),1,0,1.0,3
d7ceafc903b9f016,792f1634,Bird Measurer (Assessment),0,4,0.0,0
dd5d62d575d181c4,792f1634,Bird Measurer (Assessment),0,1,0.0,0
f9822e86d094a021,798fc4dd,Mushroom Sorter (Assessment),0,1,0.0,0
63a786dc4b78ee59,79b2dd87,Mushroom Sorter (Assessment),1,0,1.0,3
ef8706af0a9ea9e4,79be35c1,Mushroom Sorter (Assessment),0,1,0.0,0
2b6c930963545324,79e757f1,Mushroom Sorter (Assessment),1,0,1.0,3
a2c1733cc4d2c401,79e757f1,Bird Measurer (Assessment),1,0,1.0,3
50db42a2652995de,7a119e52,Bird Measurer (Assessment),1,0,1.0,3
913ec5b55f270b50,7a119e52,Mushroom Sorter (Assessment),1,0,1.0,3
91721307b9e4d188,7a119e52,Bird Measurer (Assessment),1,1,0.5,2
f2ce0277904285f9,7a119e52,Mushroom Sorter (Assessment),1,0,1.0,3
25287eb2d262a37a,7a1baef9,Mushroom Sorter (Assessment),1,0,1.0,3
2f1b24def24c4cc6,7a1baef9,Mushroom Sorter (Assessment),1,0,1.0,3
48a437ca92393947,7a29fd6c,Bird Measurer (Assessment),1,1,0.5,2
676fd07acada1622,7a4f71d0,Mushroom Sorter (Assessment),1,1,0.5,2
94164acf44b34a45,7a4f71d0,Bird Measurer (Assessment),0,4,0.0,0
cbceb5d39ba6088a,7a4f71d0,Bird Measurer (Assessment),0,1,0.0,0
578aa0014ebb000b,7a6c8555,Bird Measurer (Assessment),0,17,0.0,0
df7ba3dbdbccee26,7a7553dd,Mushroom Sorter (Assessment),1,5,0.16666666666666666,1
5976b49f2be38405,7a7a8015,Mushroom Sorter (Assessment),1,0,1.0,3
6972554bebc589f6,7a7a8015,Bird Measurer (Assessment),1,0,1.0,3
47e2813b31882ca1,7aa5b557,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
4e25793fcf72f2cc,7aa5b557,Bird Measurer (Assessment),1,14,0.06666666666666668,1
6be7708dd7c2b5bb,7aa5b557,Mushroom Sorter (Assessment),1,1,0.5,2
89397dacfbb5372d,7aa5b557,Mushroom Sorter (Assessment),1,0,1.0,3
b6a04dd7f477c6a9,7aa5b557,Bird Measurer (Assessment),0,4,0.0,0
753edf5ae9a37aae,7aac2edb,Bird Measurer (Assessment),1,0,1.0,3
1d6499e4b1bc2f45,7ac179e0,Mushroom Sorter (Assessment),1,0,1.0,3
c9dca334f4355c52,7ac179e0,Bird Measurer (Assessment),1,2,0.3333333333333333,1
16ce25c169b8ddfe,7adf6b55,Mushroom Sorter (Assessment),1,1,0.5,2
8c6fa441d9b42f22,7adf6b55,Mushroom Sorter (Assessment),1,0,1.0,3
d64c54049034b1eb,7adf6b55,Bird Measurer (Assessment),0,1,0.0,0
6cf58457ed9919e1,7b0a2f02,Bird Measurer (Assessment),1,0,1.0,3
6d075da3387313a2,7b0a2f02,Mushroom Sorter (Assessment),1,0,1.0,3
b1e8140cb6be64bb,7b0a2f02,Bird Measurer (Assessment),0,5,0.0,0
803ada46f613b9ce,7b1205ca,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
10db0905a869e6f8,7b4efe7b,Bird Measurer (Assessment),0,1,0.0,0
8e556196707b0461,7b4efe7b,Bird Measurer (Assessment),1,3,0.25,1
e940e5f43969b8c3,7b4efe7b,Bird Measurer (Assessment),1,0,1.0,3
f47d51eb44158710,7b4efe7b,Bird Measurer (Assessment),1,0,1.0,3
2414e3746f52e61b,7b97ac7c,Bird Measurer (Assessment),1,0,1.0,3
25869bf75cf3ab44,7b97ac7c,Mushroom Sorter (Assessment),1,1,0.5,2
2aed1a6e8268c456,7b97ac7c,Mushroom Sorter (Assessment),1,1,0.5,2
cbb447e25c71d02d,7b97ac7c,Bird Measurer (Assessment),0,2,0.0,0
de96d4445f0572fc,7b97ac7c,Bird Measurer (Assessment),1,2,0.3333333333333333,1
a724f0329e5b90e7,7b9e1808,Bird Measurer (Assessment),1,3,0.25,1
20346bd3613e3fe0,7bce51f4,Mushroom Sorter (Assessment),1,0,1.0,3
8818ee16d0c10455,7bce51f4,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
d6460c4b35044587,7bce51f4,Mushroom Sorter (Assessment),1,0,1.0,3
f5514812a6a421b2,7bce51f4,Mushroom Sorter (Assessment),1,0,1.0,3
1f5af52bf981e26f,7bd3158f,Bird Measurer (Assessment),0,9,0.0,0
bb763e8e71d5465f,7bd3158f,Bird Measurer (Assessment),0,1,0.0,0
4cfb73f4ef987e98,7bff2707,Mushroom Sorter (Assessment),0,3,0.0,0
9f26c0dd2ed63bef,7bff2707,Bird Measurer (Assessment),1,1,0.5,2
