installation_id,Balancing Act,Chicken Balancer (Activity),Chow Time,Crystal Caves - Level 1,Crystal Caves - Level 2,Crystal Caves - Level 3,Egg Dropper (Activity),Happy Camel,"Heavy, Heavier, Heaviest",Honey Cake,Leaf Leader,Lifting Heavy Things,Pan Balance,Cart Balancer (Assessment)_t,num_correct,num_incorrect,accuracy,accuracy_group,Chest Sorter (Assessment)_t
f225addd,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.56,1,0,1.0,3,0.0
f2279693,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,2.42,0,2,0.0,0,0.0
f22b3fc9,0,0.0,2.555,2,1,0,0.0,0.0,0,0,0.0,0,0.0,0.29,1,0,1.0,3,0.0
f247e3d0,0,0.0,0.0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0.6,1,0,1.0,3,0.0
f2538701,2,2.45,1.44,1,1,0,0.0,1.055,0,1,0.0,1,0.0,0.28,1,0,1.0,3,0.0
f287c493,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.63,1,0,1.0,3,0.0
f2a08d73,1,0.59,1.34,0,1,0,0.0,1.68,0,1,0.0,1,0.0,0.33,1,0,1.0,3,0.0
f2d30862,10,0.565,1.61,1,5,0,0.0,1.4,0,3,0.0,1,0.0,0.3,1,0,1.0,3,0.0
f2f6a36a,0,0.0,1.18,0,2,1,0.0,0.0,0,0,1.13,0,0.0,1.16,0,1,0.0,0,0.0
f30f1e87,1,0.0,1.215,1,2,1,0.0,0.0,0,2,0.0,0,1.3,0.49,0,1,0.0,0,0.0
f32a1540,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.62,1,1,0.5,2,0.0
f34adda8,2,1.78,0.85,1,1,0,0.0,0.59,0,1,0.0,1,0.0,0.92,1,3,0.25,1,0.0
f3a4e67c,1,2.17,4.0,1,1,0,0.0,0.86,0,0,0.0,1,0.0,0.61,1,0,1.0,3,0.0
f3e09002,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.34,1,0,1.0,3,0.0
f3f4e6d1,5,6.32,2.315,4,4,2,4.82,2.1,0,0,0.0,0,0.0,1.61,0,1,0.0,0,0.0
f4352807,1,0.0,7.13,1,1,0,0.0,3.47,0,1,0.0,1,0.0,0.24,1,0,1.0,3,0.0
f4651de7,1,0.0,1.77,1,1,0,0.0,1.81,0,1,0.0,1,0.0,0.97,1,1,0.5,2,0.0
f47c09c3,2,1.16,1.61,1,1,0,0.0,1.44,0,1,0.0,1,0.0,0.37,1,0,1.0,3,0.0
f49a434e,1,0.72,1.28,2,3,1,0.0,0.0,0,1,0.0,1,0.0,0.53,1,0,1.0,3,0.0
f4a16e21,0,1.91,0.7,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.29,1,0,1.0,3,0.0
f4b9e28c,1,0.87,1.84,1,1,0,0.0,1.68,0,1,0.0,1,0.0,0.36,1,0,1.0,3,0.0
f4c1d6dd,1,0.49,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.28,1,0,1.0,3,0.0
f4ccdb2f,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.49,1,0,1.0,3,0.0
f4dc0ab8,1,0.21,1.48,1,1,0,0.0,1.29,0,0,0.0,0,0.0,0.49,1,0,1.0,3,0.0
f4ef8839,2,2.97,4.17,2,2,0,0.0,1.66,0,0,0.0,1,0.0,1.31,1,0,1.0,3,0.0
f4fcab26,1,0.0,0.0,3,3,2,0.0,0.0,0,0,0.0,0,0.0,1.5,0,5,0.0,0,0.0
f527a1b8,1,1.17,1.59,0,1,0,0.0,1.98,0,2,0.0,1,0.0,0.57,1,0,1.0,3,0.0
f5b609e7,0,0.0,0.0,1,2,0,0.0,0.0,0,0,0.0,0,0.0,0.4,1,1,0.5,2,0.0
f5eff228,0,0.0,1.77,2,3,0,0.0,0.0,0,0,0.0,4,0.0,2.61,1,2,0.333,1,0.0
f5f283a9,0,0.0,0.0,0,1,0,0.0,4.77,0,5,0.0,0,0.0,1.14,0,4,0.0,0,0.0
f605e2d5,2,3.15,1.935,1,7,6,2.498,2.04,2,1,4.533,4,2.27,0.65,1,0,1.0,3,0.0
f6ddbc4c,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.5,1,0,1.0,3,0.0
f6ec5963,0,0.01,2.94,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.36,1,1,0.5,2,0.0
f6f9f520,0,0.0,6.01,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0.53,0,1,0.0,0,0.0
f726e95c,1,1.93,2.395,1,2,0,0.0,2.0,0,1,0.0,1,0.0,0.37,1,0,1.0,3,0.0
f7462cd8,0,1.95,1.57,1,1,0,0.0,1.595,0,0,0.0,3,0.0,0.49,1,0,1.0,3,0.0
f774b835,0,0.0,1.98,1,1,0,0.0,0.0,0,0,0.0,0,0.0,1.21,1,3,0.25,1,0.0
f7b6b46e,0,0.0,3.32,0,1,0,1.85,0.0,0,0,0.0,0,0.0,0.44,1,0,1.0,3,0.0
f7cb578d,0,4.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,1.25,1,0,1.0,3,0.0
f7ffd521,3,0.79,2.01,1,2,1,0.0,0.98,0,2,2.0,1,1.07,0.59,1,0,1.0,3,0.0
f8065f08,0,0.0,0.0,1,1,0,0.0,2.0,0,2,0.0,0,0.0,1.33,1,2,0.333,1,0.0
f80821d2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.64,1,0,1.0,3,0.0
f822562a,0,0.0,0.0,2,2,1,0.0,0.0,0,0,0.0,4,0.0,1.79,1,2,0.333,1,0.0
f825af75,0,0.95,0.99,1,1,0,0.0,1.31,0,0,0.0,0,0.0,0.42,1,0,1.0,3,0.0
f83f0250,0,1.26,0.0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0.67,1,0,1.0,3,0.0
f8770e69,0,1.31,0.0,0,2,0,0.0,0.0,0,0,0.0,1,0.0,0.61,1,0,1.0,3,0.0
f88ded11,0,0.46,1.2,2,1,0,0.0,0.0,0,0,0.0,0,0.0,0.36,1,0,1.0,3,0.0
f8961941,1,2.01,3.45,1,1,0,0.0,2.3,0,3,0.0,1,0.0,0.67,1,0,1.0,3,0.0
f8ac6a94,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.42,1,0,1.0,3,0.0
f91aede1,1,0.41,7.833,1,1,0,0.0,3.19,0,1,0.0,1,0.0,0.82,0,5,0.0,0,0.0
f91e4432,1,2.16,3.08,1,1,0,0.0,3.63,0,0,0.0,0,0.0,0.73,1,0,1.0,3,0.0
f923bd42,0,0.0,0.0,1,1,0,0.0,0.27,0,0,0.0,0,0.0,0.28,0,1,0.0,0,0.0
f9296363,0,0.0,1.045,0,1,0,0.0,1.86,0,0,0.0,0,0.0,0.49,1,0,1.0,3,0.0
f9415873,0,0.0,0.0,1,1,0,0.0,1.65,0,0,0.0,0,0.0,0.75,0,5,0.0,0,0.0
f94c2ec2,2,2.5,1.49,2,1,0,0.0,3.85,0,1,0.0,1,0.0,0.81,1,0,1.0,3,0.0
f95aacaf,0,0.0,0.0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0.56,1,0,1.0,3,0.0
f95f02d6,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,1.11,1,1,0.5,2,0.0
f9a8ac82,1,0.0,1.24,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.5,1,1,0.5,2,0.0
f9bfec85,1,1.37,1.61,1,2,0,0.0,1.71,0,1,0.0,1,0.0,1.22,1,3,0.25,1,0.0
f9ee8e22,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,1.81,1,3,0.25,1,0.0
fa0b013d,0,0.71,1.59,1,1,0,0.0,1.64,0,0,0.0,0,0.0,0.71,1,0,1.0,3,0.0
fa14af61,3,2.745,4.163,4,4,7,3.8,2.73,1,3,2.173,2,2.247,1.81,0,5,0.0,0,0.0
fa205703,0,0.0,2.55,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.84,1,1,0.5,2,0.0
fa342fde,1,1.12,1.285,1,1,0,0.0,3.59,0,1,0.0,1,0.0,0.45,1,0,1.0,3,0.0
fa3d2498,0,1.05,3.71,1,1,0,0.0,0.91,0,0,0.0,0,0.0,0.28,1,0,1.0,3,0.0
fa5bd0d1,2,0.75,1.12,0,1,0,0.0,1.54,0,1,0.0,3,0.0,0.5,1,0,1.0,3,0.0
fada669c,0,1.06,1.11,1,1,0,0.0,1.39,0,0,0.0,0,0.0,0.27,1,0,1.0,3,0.0
fadf8782,0,0.0,0.0,0,0,0,0.0,2.54,0,0,0.0,0,0.0,1.06,1,2,0.333,1,0.0
fb2d7ebc,5,1.93,2.11,1,1,0,1.15,1.137,0,1,0.0,1,0.0,1.05,1,3,0.25,1,0.0
fb3570a9,0,0.0,0.0,0,2,0,0.0,0.75,0,1,0.0,1,0.0,0.48,0,1,0.0,0,0.0
fb4045e5,1,0.0,0.0,1,1,0,0.0,3.17,0,0,0.0,1,0.0,0.32,1,0,1.0,3,0.0
fb7322e3,2,2.13,3.17,1,1,0,0.0,1.67,0,1,0.0,1,0.0,0.59,1,0,1.0,3,0.0
fb744280,0,1.11,1.92,1,1,0,0.0,0.08,0,1,0.0,2,0.0,0.93,0,2,0.0,0,0.0
fb759fb6,0,0.0,0.0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0.79,1,0,1.0,3,0.0
fb80365c,1,0.0,0.0,1,0,0,0.0,2.07,0,2,0.0,0,0.0,0.56,1,0,1.0,3,0.0
fb91172c,2,2.73,0.0,2,1,0,0.0,2.16,0,1,0.0,1,0.0,0.98,1,0,1.0,3,0.0
fb9cae89,2,0.54,1.82,1,1,0,0.0,0.0,0,1,0.0,1,0.0,0.47,1,0,1.0,3,0.0
fbd65c1a,1,3.49,1.18,2,2,0,0.0,1.83,0,0,0.0,1,0.0,1.03,1,1,0.5,2,0.0
fbea5f61,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.73,1,0,1.0,3,0.0
fbf57a7a,1,0.34,3.0,0,1,0,0.0,1.535,0,1,0.0,0,0.0,0.66,0,1,0.0,0,0.0
fc20de6e,0,1.02,0.0,0,3,3,0.0,1.55,0,0,0.0,2,0.15,1.65,0,2,0.0,0,0.0
fc30ec02,0,0.0,1.4,0,1,1,2.09,3.585,1,0,0.0,1,4.2,0.25,1,0,1.0,3,0.0
fc3eae77,1,0.0,0.0,0,1,1,6.57,3.04,0,1,0.0,0,5.315,0.31,1,0,1.0,3,0.0
fc48b6a0,1,0.0,0.0,1,1,0,0.0,0.0,0,2,0.0,1,0.0,0.51,1,0,1.0,3,0.0
fc4ad96c,0,0.0,0.0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0.41,1,0,1.0,3,0.0
fc70e779,1,0.37,1.16,1,1,0,0.0,1.3,0,1,0.0,1,0.0,0.48,1,0,1.0,3,0.0
fc771ea3,0,0.0,0.0,1,0,0,0.0,0.0,0,1,0.0,0,0.0,0.53,1,0,1.0,3,0.0
fca01871,0,2.91,0.0,0,1,0,0.0,0.0,0,3,0.0,0,0.0,0.98,1,2,0.333,1,0.0
fcb0a469,0,0.6,3.24,1,1,0,0.0,2.57,0,0,0.0,2,0.0,1.68,1,6,0.143,1,0.0
fccdeaaf,0,0.0,1.35,1,1,0,0.0,0.0,0,0,0.0,1,0.0,2.0,0,1,0.0,0,0.0
fcecab06,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.71,1,0,1.0,3,0.0
fd02a7e0,0,0.0,0.88,1,1,0,0.0,2.98,0,0,0.0,0,0.0,0.52,1,0,1.0,3,0.0
fd5385c7,1,0.83,0.7,1,1,0,0.0,2.35,0,1,0.0,1,0.0,1.11,0,1,0.0,0,0.0
fd6e3ad6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.61,1,0,1.0,3,0.0
fd8ee8db,0,1.64,0.0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,5.17,1,0,1.0,3,0.0
fdd082f9,1,1.35,3.35,1,2,1,0.0,1.61,0,1,0.0,0,0.0,1.54,0,3,0.0,0,0.0
fe191c4a,1,1.38,1.55,1,2,2,0.0,0.0,0,0,0.27,0,0.0,0.32,1,0,1.0,3,0.0
fe5f0699,0,0.0,0.0,1,1,0,0.0,2.16,0,3,0.0,0,0.0,0.42,1,0,1.0,3,0.0
fe73bf4b,0,0.0,1.45,1,0,0,0.0,0.0,0,0,0.0,0,0.0,1.62,1,0,1.0,3,0.0
fe9f9b60,0,0.0,1.635,2,1,0,0.0,2.56,0,0,0.0,0,0.0,1.49,0,6,0.0,0,0.0
ff9715db,0,0.0,0.0,0,1,0,0.0,0.0,0,0,0.0,0,1.94,1.7,0,6,0.0,0,0.0
ffc90c32,1,1.27,1.89,1,1,0,0.0,2.38,0,1,0.0,1,0.0,0.48,1,0,1.0,3,0.0
001d0ed0,1,0.0,1.25,1,1,1,0.48,0.98,1,2,0.0,2,2.23,0.0,0,1,0.0,0,0.64
00279ac5,0,0.0,13.735,2,2,2,1.81,1.45,0,0,4.81,0,0.77,0.0,0,11,0.0,0,8.09
002db7e3,0,3.28,4.45,2,1,1,0.0,1.01,0,1,0.0,2,1.89,0.0,0,5,0.0,0,0.84
003372b0,1,1.49,3.02,1,1,1,1.45,2.47,1,2,1.03,4,1.83,0.0,0,4,0.0,0,1.07
00634433,0,0.0,2.54,1,2,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,1.6
00691033,2,0.0,1.97,3,2,0,1.79,1.125,0,1,0.0,0,0.0,0.0,0,4,0.0,0,0.56
00e17272,0,0.0,1.51,1,2,2,4.48,0.0,0,0,1.42,0,2.88,0.0,1,1,0.5,2,0.87
00e536bf,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,1,0,1.0,3,0.63
00fa8681,1,0.0,0.0,4,5,4,2.65,3.35,2,7,1.64,1,2.82,0.0,0,1,0.0,0,0.81
00fc65b6,2,3.1,2.565,1,2,2,2.535,6.31,3,2,2.665,1,5.07,0.0,1,0,1.0,3,0.46
0155dd86,0,0.0,1.32,1,1,1,2.28,0.0,0,0,0.95,1,1.36,0.0,0,4,0.0,0,1.17
015776b4,1,2.35,3.475,1,3,3,1.56,7.085,4,1,1.59,1,1.593,0.0,0,7,0.0,0,1.09
01582211,0,1.16,2.64,0,1,1,4.26,3.51,1,1,4.05,2,5.15,0.0,0,4,0.0,0,1.76
01bdd720,4,4.05,1.075,1,1,1,4.24,1.84,1,2,2.93,2,6.13,0.0,0,4,0.0,0,1.77
01cc53f3,0,1.66,1.06,1,0,1,0.0,0.0,0,0,2.08,0,0.0,0.0,1,0,1.0,3,0.47
01f71702,1,1.75,3.59,2,2,2,1.775,2.06,0,0,2.73,0,0.0,0.0,0,4,0.0,0,1.77
01faa4bf,0,1.02,1.15,1,1,1,0.0,1.62,0,0,1.05,0,0.89,0.0,1,1,0.5,2,1.4
022183ab,0,0.0,0.0,1,1,1,0.41,0.0,0,0,0.0,0,1.25,0.0,0,1,0.0,0,0.44
02490b06,0,0.0,0.0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,1,3,0.25,1,0.82
026035e9,0,0.0,0.0,0,0,0,1.81,0.0,0,0,0.0,0,0.0,0.0,1,0,1.0,3,1.83
027b3c4c,1,0.18,1.22,1,1,1,3.64,1.27,1,1,1.21,1,3.05,0.0,1,0,1.0,3,0.68
02aa515f,0,0.88,0.0,1,1,1,0.0,0.0,0,0,1.71,0,0.0,0.0,0,3,0.0,0,1.08
02b1fab4,0,0.95,1.48,1,1,1,2.09,1.74,0,0,1.97,0,2.05,0.0,1,0,1.0,3,0.58
02c975bc,2,0.9,1.63,2,4,2,0.0,0.0,0,0,0.0,0,0.0,0.0,1,1,0.5,2,1.39
02cdfffd,1,4.81,2.17,0,1,1,1.57,2.37,1,1,3.63,1,3.84,0.0,0,2,0.0,0,0.71
031af3b8,0,0.0,0.0,1,1,1,0.0,0.0,0,0,2.12,0,0.0,0.0,0,1,0.0,0,1.02
0328fc8f,0,0.0,0.0,0,0,1,0.55,0.0,0,0,2.14,0,0.0,0.0,1,0,1.0,3,0.57
03401e19,0,0.0,0.0,2,2,2,0.0,0.0,0,0,2.18,0,0.0,0.0,0,5,0.0,0,1.1
03560e11,1,1.18,1.16,1,1,1,1.24,1.25,0,1,3.29,1,1.1,0.0,1,1,0.5,2,0.47
03957682,2,2.04,0.0,3,4,2,0.0,0.0,0,2,0.0,0,0.0,0.0,0,2,0.0,0,0.61
039e4ac7,1,2.74,1.725,3,1,1,2.43,1.28,0,0,2.4,0,3.18,0.0,0,1,0.0,0,0.97
03a5b006,0,0.0,0.0,1,1,1,2.55,0.0,0,0,2.5,1,1.25,0.0,0,5,0.0,0,1.38
03cd458d,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,7,0.0,0,2.18
03d15b59,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,1,0,1.0,3,0.46
03f89040,2,1.63,1.58,2,1,1,3.21,1.79,1,1,3.12,1,3.32,0.0,1,1,0.5,2,0.73
0413ae4a,0,0.0,1.85,2,1,1,2.1,0.0,0,0,2.24,0,1.41,0.0,0,4,0.0,0,0.92
043e7f32,0,0.0,0.0,2,3,2,0.0,0.0,0,0,4.43,0,0.0,0.0,0,2,0.0,0,0.54
04616599,0,0.0,0.0,0,1,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0,5,0.0,0,1.42
0478b042,0,6.32,0.0,0,1,1,2.06,0.0,0,0,0.0,0,0.0,0.0,1,3,0.25,1,0.98
04a57775,0,0.96,1.26,0,2,2,1.24,1.28,0,0,1.15,0,0.0,0.0,1,8,0.111,1,1.39
04c612fd,1,0.0,1.77,0,2,2,0.0,2.19,1,0,3.7,2,1.5,0.0,0,11,0.0,0,1.58
04fbee62,0,0.0,0.0,1,1,1,4.03,0.0,0,0,0.0,0,0.0,0.0,0,4,0.0,0,1.11
05118f81,1,10.0,1.82,2,1,1,2.2,0.71,1,1,3.53,1,3.2,0.0,0,11,0.0,0,3.86
051794c4,1,0.0,0.725,1,1,1,3.43,1.65,0,1,1.61,3,1.61,0.0,0,13,0.0,0,1.22
051bc5a5,0,0.0,0.0,1,0,0,0.0,0.0,0,0,0.0,0,2.22,0.0,0,4,0.0,0,1.79
05239f3f,0,0.0,0.0,1,1,1,3.33,0.0,0,0,4.51,0,0.0,0.0,1,0,1.0,3,0.8
05309abe,0,2.18,0.0,1,1,1,0.0,2.08,0,0,0.0,0,0.0,0.0,1,0,1.0,3,0.91
0583693e,0,0.0,0.0,1,1,1,0.0,1.92,1,1,0.0,1,0.99,0.0,0,3,0.0,0,0.56
05a3ae61,0,0.0,1.32,1,1,1,0.935,0.0,1,0,1.06,0,3.22,0.0,0,3,0.0,0,0.55
05bc97c3,1,0.6,1.22,1,1,1,1.09,1.35,1,1,1.13,2,2.74,0.0,1,1,0.5,2,0.55
0607efb8,1,1.78,0.0,1,1,1,2.1,3.4,0,0,0.0,0,0.0,0.0,1,0,1.0,3,0.44
0633cad0,0,0.0,0.0,1,1,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0,7,0.0,0,1.44
06d28015,1,0.0,0.0,1,1,1,3.94,0.0,0,0,1.75,1,3.47,0.0,0,3,0.0,0,1.35
072a25ac,1,4.12,1.75,1,1,1,4.06,2.1,0,0,2.18,0,4.11,0.0,1,0,1.0,3,1.0
075cbae2,0,0.0,0.0,0,0,1,2.94,0.0,0,0,3.66,0,0.0,0.0,0,13,0.0,0,1.44
077b3c9c,0,2.39,0.0,2,2,2,0.83,2.57,0,0,2.86,1,0.0,0.0,0,1,0.0,0,0.47
07861450,1,1.545,1.5,1,1,1,0.81,1.81,1,1,1.59,1,3.47,0.0,1,6,0.143,1,1.47
07921f07,0,0.0,0.0,0,0,0,1.89,0.0,0,0,0.0,0,2.0,0.0,0,1,0.0,0,0.66
07be824e,0,0.32,1.51,1,2,2,0.5,1.26,0,0,1.65,0,0.65,0.0,1,0,1.0,3,0.58
07c25408,0,0.0,0.0,0,0,2,2.355,0.0,0,0,0.0,0,0.29,0.0,0,5,0.0,0,2.41
080f9689,0,0.0,11.233,2,0,1,1.73,0.0,2,0,5.17,0,0.0,0.0,0,10,0.0,0,3.23
0864d9a2,0,0.0,0.0,0,1,1,1.64,1.82,0,1,2.57,1,0.0,0.0,1,0,1.0,3,0.74
08987c08,3,0.643,0.0,14,0,0,0.0,0.498,1,4,0.0,0,0.0,0.0,0,3,0.0,0,0.18
08d50b54,0,0.0,1.38,1,1,1,0.0,0.91,0,0,0.0,0,0.0,0.0,1,0,1.0,3,0.55
08df9f9c,3,0.96,1.348,3,3,4,6.775,1.04,2,2,1.285,1,3.25,0.0,0,5,0.0,0,0.78
08e5c4e6,0,0.0,0.0,1,1,1,0.0,0.0,0,0,0.0,1,0.0,0.0,1,15,0.062,1,5.23
08eee52e,1,0.0,0.0,1,1,1,4.36,2.24,0,1,1.57,0,1.96,0.0,0,5,0.0,0,2.39
091d51e8,0,0.0,1.38,1,1,1,0.54,1.68,0,0,1.07,0,1.32,0.0,1,6,0.143,1,1.6
092691b2,0,0.0,0.0,1,1,1,6.21,0.0,0,0,0.0,0,0.0,0.0,0,7,0.0,0,2.15
09296168,0,0.14,1.1,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,2,0.0,0,0.58
09d4b5a0,0,5.49,0.0,1,1,1,0.0,2.27,0,0,0.69,1,0.0,0.0,0,4,0.0,0,0.67
09ffa409,0,0.08,0.0,0,1,1,1.64,0.0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.53
0a0957ca,0,0.0,0.0,1,1,1,1.94,0.0,0,0,2.5,0,0.0,0.0,1,2,0.333,1,1.04
0a0b1178,0,0.0,0.0,1,0,0,0.0,0.0,0,1,0.0,0,0.76,0.0,0,2,0.0,0,0.58
0a313708,0,2.26,0.0,1,1,1,0.0,1.59,0,0,3.31,0,0.0,0.0,0,2,0.0,0,0.51
0a90d04c,2,5.845,6.965,1,2,3,1.57,0.0,4,2,4.36,2,2.085,0.0,0,3,0.0,0,1.37
0b2fe8e3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,2,0.0,0,2.17
0b6d68e5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,1,0,1.0,3,0.71
0bb876f0,1,0.0,2.49,1,1,1,0.0,2.82,2,2,2.05,1,7.0,0.0,1,0,1.0,3,1.46
0bed589b,1,0.72,1.34,1,1,0,1.17,0.0,0,1,0.0,1,2.37,0.0,1,0,1.0,3,0.86
0c565b53,0,0.79,2.45,2,2,1,4.65,1.745,0,0,2.88,0,0.12,0.0,0,4,0.0,0,1.85
0cc1d512,0,1.04,0.0,1,1,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,1.19
0cc2a247,0,2.31,2.28,1,1,1,3.07,2.48,0,0,0.0,0,0.0,0.0,1,1,0.5,2,1.56
0cec1323,0,0.0,0.0,1,1,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0,2,0.0,0,1.17
0cf2a23c,0,0.65,2.48,1,1,1,2.7,0.0,0,1,0.91,1,2.32,0.0,1,0,1.0,3,0.64
0d09ed83,1,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,1,0,1.0,3,1.5
0d5a1a5e,0,3.22,3.6,1,1,1,2.41,2.03,0,0,4.43,0,0.0,0.0,0,2,0.0,0,0.39
0d7a9eb6,1,1.92,2.51,1,1,1,2.43,1.55,1,1,1.38,1,1.28,0.0,1,0,1.0,3,0.69
0d9d00d2,0,0.0,1.13,1,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0,3,0.0,0,0.94
0db9cfbb,1,0.0,0.0,0,1,1,0.0,0.0,0,0,0.0,0,1.3,0.0,0,1,0.0,0,0.42
0e1506ef,0,1.5,1.92,0,2,1,0.0,0.0,1,0,0.0,0,2.99,0.0,1,2,0.333,1,0.89
0e6ce372,0,2.08,1.62,2,2,2,6.21,0.75,1,0,1.99,0,0.0,0.0,0,1,0.0,0,0.95
0e6fab41,4,0.11,0.0,0,1,1,2.36,1.63,1,2,0.0,1,2.61,0.0,0,1,0.0,0,0.62
0e70dddc,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,6,0.0,0,1.37
0e792a70,0,0.0,0.0,2,1,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0,8,0.0,0,2.23
0ed88e7d,0,0.0,0.0,1,1,1,0.0,0.0,0,0,0.0,2,0.0,0.0,0,2,0.0,0,0.88
0ef62aad,0,0.0,0.0,1,1,9,1.69,0.0,3,0,0.0,0,6.48,0.0,0,4,0.0,0,1.98
0f0eb744,0,0.0,0.0,2,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,4,0.0,0,0.98
0f11e020,0,0.0,2.64,1,0,1,0.0,0.0,0,0,2.09,0,0.0,0.0,1,5,0.167,1,1.62
0f47f086,2,0.0,2.56,1,3,3,0.0,0.0,0,0,0.53,2,1.305,0.0,0,2,0.0,0,1.1
0fa2ac20,0,0.96,1.31,1,1,1,3.48,2.05,0,0,1.6,0,2.83,0.0,1,0,1.0,3,0.95
0fa3edde,1,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,2,0.0,0.0,0,6,0.0,0,3.45
0fa644f7,0,0.0,1.74,0,1,1,0.0,0.0,0,0,0.0,0,2.92,0.0,0,3,0.0,0,1.87
10224630,2,0.0,0.0,1,1,1,4.54,1.84,1,0,2.53,2,3.03,0.0,1,2,0.333,1,3.6
10337552,0,1.4,0.33,2,5,5,0.66,0.73,0,0,0.08,0,4.34,0.0,0,1,0.0,0,0.28
1091d87b,1,1.68,1.66,0,1,1,1.46,2.44,1,1,1.96,1,4.55,0.0,1,2,0.333,1,0.81
109a4bce,0,0.0,0.0,0,0,0,1.34,0.0,0,0,0.0,0,2.43,0.0,0,5,0.0,0,1.87
10b95d3e,0,1.83,0.0,1,1,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0,4,0.0,0,0.8
11052b00,0,0.77,0.0,1,1,1,0.29,1.52,0,0,0.0,0,2.02,0.0,0,1,0.0,0,0.8
110da640,1,3.14,2.57,0,1,1,4.91,0.0,0,1,4.56,1,5.04,0.0,1,6,0.143,1,0.83
11353e10,1,0.0,0.0,1,1,1,0.0,0.0,1,1,0.0,0,0.0,0.0,0,5,0.0,0,2.17
1150ce68,3,0.88,1.61,1,2,2,1.12,3.69,1,1,1.94,1,1.07,0.0,1,2,0.333,1,1.41
115c97cc,0,1.27,2.8,1,1,1,1.9,1.6,0,0,2.37,0,1.12,0.0,0,5,0.0,0,1.09
118afe5c,0,0.0,1.735,2,2,1,4.25,2.793,0,0,2.6,1,1.91,0.0,1,0,1.0,3,0.44
1192a921,0,0.0,0.0,1,2,2,0.0,0.0,0,0,0.0,1,0.0,0.0,0,9,0.0,0,2.98
11bbb62a,1,1.34,1.3,1,1,1,1.45,0.62,0,0,2.28,1,2.84,0.0,1,2,0.333,1,1.62
11bc89f6,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,14,0.0,0,3.76
11bde99b,0,0.0,3.25,1,1,1,2.47,13.76,0,0,0.0,0,0.0,0.0,0,2,0.0,0,0.95
11c1f6e6,0,0.0,0.0,0,0,1,0.65,0.0,0,0,1.06,0,0.0,0.0,1,0,1.0,3,0.65
